ID	proteomics_1	proteomics_2	proteomics_3	proteomics_4	proteomics_5	proteomics_6	proteomics_7	proteomics_8	proteomics_9	proteomics_10	proteomics_11	proteomics_12	proteomics_13	proteomics_14	proteomics_15	proteomics_16	proteomics_17	proteomics_18	proteomics_19	proteomics_20	proteomics_21	proteomics_22	proteomics_23	proteomics_24	proteomics_25	proteomics_26	proteomics_27	proteomics_28	proteomics_29	proteomics_30	proteomics_31	proteomics_32	proteomics_33	proteomics_34	proteomics_35	proteomics_36	proteomics_37	proteomics_38	proteomics_39	proteomics_40	proteomics_41	proteomics_42	proteomics_43	proteomics_44	proteomics_45	proteomics_46	proteomics_47	proteomics_48	proteomics_49	proteomics_50	proteomics_51	proteomics_52	proteomics_53	proteomics_54	proteomics_55	proteomics_56	proteomics_57	proteomics_58	proteomics_59	proteomics_60	proteomics_61	proteomics_62	proteomics_63	proteomics_64	proteomics_65	proteomics_66	proteomics_67	proteomics_68	proteomics_69	proteomics_70	proteomics_71	proteomics_72	proteomics_73	proteomics_74	proteomics_75	proteomics_76	proteomics_77	proteomics_78	proteomics_79	proteomics_80	proteomics_81	proteomics_82	proteomics_83	proteomics_84	proteomics_85	proteomics_86	proteomics_87	proteomics_88	proteomics_89	proteomics_90	proteomics_91	proteomics_92	proteomics_93	proteomics_94	proteomics_95	proteomics_96	proteomics_97	proteomics_98	proteomics_99	proteomics_100
761	846.495711873168	892.8204853907653	975.7857030066496	1017.828219015843	1083.0360050921547	1088.0277148965945	1136.4918852388364	1142.6399596433937	1159.5362650891284	1125.5389567494844	1043.5229280086007	1125.810140169449	1107.632642616034	1159.3624041923688	1201.9751252913995	1189.1784063594832	1210.6523127729465	1225.0855741375717	1278.6088784410683	1227.8026594791431	1238.332935564361	1231.8549395436155	1237.3063891764489	1217.1655729191637	1208.793880955406	1233.2075576160203	1165.0523971983425	1238.1585212210716	1245.4227473233161	1266.229170838833	1318.8257436458305	1333.2623141291592	1357.7793286612382	1384.898295765464	1472.240294537091	1459.1897944146547	1465.0100599930768	1459.1215222273497	1457.510870132887	1379.2603552557966	1362.997600974796	1368.8218590794875	1321.3658293919377	1280.7423723703632	1264.3456088945782	1262.2379096061356	1193.9286593808006	1224.4006945519427	1177.9735006352596	1124.9395921900734	1152.3276401632772	1126.0171091282014	1118.54109006594	1052.7765380316007	1005.6517004178575	946.2133053055327	892.655629174418	851.9140129938316	860.2691139222794	825.7103459875717	787.1611276466301	822.8178768771199	833.9866598111396	860.548828823578	856.8198319737536	897.5253214825914	871.6266696867534	888.7712934500227	833.4115497192347	835.403454857464	874.2901156058547	790.6240146789543	710.3217380282434	658.6682202836216	621.87827555688	578.7192851164721	549.3655995808157	524.3969219203068	519.3146136803147	520.7839244072874	469.74476672808595	447.5980537256254	427.1026029010696	381.0314461581746	364.0960721589452	346.2610856138623	261.25537366542153	253.8163843403387	251.36422710653608	234.80557041602822	239.63985802676757	247.7297331299962	262.81600629005953	297.67312161578695	340.3665502552415	358.4543897146363	387.1071928098931	405.23037122332244	493.4977357810646	473.9071981751713
762	835.758763783954	918.5229952454371	979.3942919403012	1014.8616237354686	1079.4265027570827	1103.5074415376662	1109.0576422883098	1132.1030622790336	1113.2937214412968	1149.8717332308706	1162.970646256559	1190.2034323096418	1162.435980758473	1161.578752033961	1256.5565632999228	1196.7700705812235	1207.8912639973018	1224.4674114334189	1240.6202783379965	1189.8119000184404	1239.074470317326	1228.322272980247	1215.1077051316677	1217.8994131661188	1207.4273494216145	1170.2784843148775	1223.003529232758	1161.3782303419473	1220.2567386244598	1263.9842313291629	1299.6593205419888	1334.100643112411	1370.6213620587982	1402.1428032588717	1458.0552607986353	1442.7233778814586	1407.405208619161	1459.3261641631411	1451.6326860574554	1445.539659605139	1339.1568665300504	1326.8687086685293	1321.861307515907	1294.4844121786464	1266.5328919621174	1194.214963601331	1256.1223078818787	1218.9229661284814	1182.003061229422	1163.0808130564944	1145.9064144036831	1194.8241779359844	1068.4026769232303	1032.1922708263041	962.2970579680888	948.5596522033313	875.4259083342718	862.0906485077394	840.066270992841	827.2246063536338	817.8805660203976	795.614004794508	862.5042487659605	842.5578620403805	864.120269175107	927.0729304708916	876.4790626331151	850.2120586227918	864.6773375239487	831.8117163459285	763.364394937478	722.3943179722914	683.9873791791965	658.3724985896316	620.2950968972715	580.2634621110012	550.5174961701385	526.7553855535707	490.0452440233837	530.4780147467737	474.5787508923969	441.8992113413008	425.2129080991134	371.67979748987653	345.9579112256184	362.8302346166388	300.2919357585654	264.16352856980706	227.6804212286077	236.7350845142743	237.5383305549888	248.3266284302121	222.0870935631493	301.9003624256624	340.0367241814189	392.742157004357	398.47844181983436	481.5349970981723	485.78044763858264	484.09127486530974
763	861.0760765350593	898.8886255255692	964.6085303371176	1021.9678035705094	1059.2988729056644	1077.792390837636	1087.0871314924739	1140.8160906081855	1168.1542693635206	1131.1102032466288	1199.5678238590554	1138.4882512542345	1113.3447013212697	1160.5499178000396	1191.3354517170621	1188.5041127943862	1229.7561222986196	1225.0688700946891	1237.6656581299874	1258.2394354494954	1241.7351843939837	1226.609070756812	1236.636552977597	1219.2165782545533	1206.794205748474	1225.9490453020785	1209.6074717269912	1206.6728893285856	1231.6586005639217	1262.392114943023	1343.8804957912816	1333.5255568728212	1371.4247294813808	1409.1688660521506	1473.1423990174646	1449.8508412341746	1465.4957410690427	1459.0408166217403	1427.2868640986571	1410.8248532691923	1438.5668895778283	1339.9325525514016	1321.5496319747092	1322.572575063866	1267.0887243006566	1288.356447286572	1179.7327364954729	1190.7522154096248	1193.0112443318753	1127.9709337049915	1136.5901067281159	1116.1434310075408	1063.7318650414713	1001.5205876671419	985.3087473605441	909.4162166834726	900.8099920361433	878.6513648855288	808.1581620194506	826.8196783645941	812.52637394722	811.0989399347908	881.5910524171529	861.5523818171833	841.3979621586659	837.9815329120061	881.3851869338407	877.4504932787196	879.5276248792244	826.738210753182	838.2811458389016	730.023941536428	729.3885518535404	653.9318597215972	593.2839217638224	580.1515962943798	550.0046569055628	526.2894782628556	494.69130384557616	445.2387508292389	427.4199094416822	443.5913014478948	426.87094917064877	392.5902458708611	379.54603562050585	357.4950779256358	292.2630885183065	282.43689193487023	255.3583319818589	237.2808354129205	236.48164564646686	248.64293864034647	258.23772667625116	284.4522745748594	341.6274645095413	356.3322019574772	379.0938764965844	401.61645899791046	490.0152419093581	450.7987310003083
764	865.7877934737747	930.8689848949753	975.6037153299096	1022.9217333286572	1068.471594670534	1089.3782628387057	1129.9418836454588	1146.3619968438034	1172.9189501221522	1177.1094073739603	1154.7835802852214	1139.6469297566073	1101.255783196202	1159.0986435389636	1175.0783776410683	1189.2522701806279	1199.7619459874293	1224.1270748304885	1244.6569648242248	1268.0740332131759	1232.1938140932505	1239.6394083173652	1230.4943968909201	1218.2623469268194	1209.2115585299673	1148.8799439200889	1177.259273136035	1202.598387353639	1215.3672964309137	1277.3378664050206	1309.0525457226001	1335.360086280578	1375.869688669709	1403.7225849168776	1427.011824064991	1511.552129444456	1400.2533696109024	1459.8544464264173	1435.0960584712614	1419.860434411026	1416.4099634058869	1384.2631910759033	1323.5087655801642	1282.2663599584232	1266.3404367978828	1296.4879385520571	1211.85018063034	1156.7653464696173	1187.4069088187532	1160.4820731049897	1150.0617172710188	1064.8687370268144	1100.8641375440911	1037.1239049339672	991.7592850470563	964.6671985283986	887.1344698284606	868.5938075250941	806.2941188230034	824.5747667366999	819.825707398167	795.3977164648529	812.4839093988799	842.8124800947866	855.2799083755316	833.5779906961928	868.4693191612798	885.3755132343135	886.8063271687375	805.0642589173251	726.7250447405958	763.3096902749808	684.8332881647715	658.6802986834188	617.9364318068558	579.0748308946148	548.8522853425812	524.89726779177	546.2864305135191	500.73999104258746	488.0187257630879	460.28847064727637	425.2673650365644	412.13863002720313	334.8904248131168	302.0943095536275	289.05885928952233	289.7016931201302	201.00868731756574	236.2811512541349	237.47986699043247	247.7748002923525	263.8704727720749	310.47455169381266	341.226169378121	435.9322922633943	415.4471133371669	478.88902989553014	468.1961589994212	471.63698352132525
765	872.0301051097631	930.9919683015463	963.8901169022556	1025.9787842644898	1054.1763901463562	1106.5616281452849	1156.412543441781	1153.2959093932106	1062.8273900852694	1172.9063831047959	1100.3169061333745	1127.4304363334463	1163.3941821065284	1160.5550028822295	1165.832029762196	1191.0816288996023	1209.565282782285	1225.637811678339	1237.8295550487485	1225.3276921585223	1241.6392453747603	1230.5020275427855	1224.9544798483864	1216.8513470939865	1208.5049366187484	1222.121473490815	1192.188890369404	1236.9036340525936	1254.3772208573143	1249.5660382773888	1291.03111479037	1332.122657661097	1373.2551226267447	1402.6391151959272	1407.2438522204445	1480.925431185069	1490.1960440704574	1460.625293617723	1400.3918217938474	1433.5079730121406	1479.104350757944	1375.7197944773404	1324.400209558064	1281.0600576085665	1266.1860131027158	1233.7579490720327	1192.8166058661598	1186.9448835915437	1202.7085235183508	1206.6774781255604	1134.9234006158822	1093.9331586761366	1058.8605657863739	1057.8668588587013	1006.1282006447735	878.8372545161039	879.3798348849432	846.2144821851548	797.034661189383	825.436347857068	823.7953775434353	826.5053865317115	827.5786356635217	794.1802883280194	859.776007727777	845.7217447822173	874.1434349160982	890.1577476709007	846.2683715026992	799.3448212263881	717.4170438345755	725.4351167181934	701.2488113777874	656.2305771486264	598.1558250892964	578.5895811472205	551.4503059259115	526.722975659941	473.0031650609984	496.3549223314067	501.2043033179794	469.98748455343394	425.98257764499454	443.02799858207095	383.1550590975548	355.26583944493063	192.9187398154011	338.1132245999273	232.09718207140523	239.45696445401018	234.32549985474998	248.5448136076396	303.5684727054776	268.22091349433373	340.87144533431706	408.12147877267444	461.3593031840989	500.5805979447175	457.51662051543957	490.01796046584815
766	858.5384964134689	940.0573557836244	973.7482251366981	1021.0174313655107	1064.7704012948473	1124.456202401564	1136.5371314603751	1142.0089305386807	1086.0062880156536	1151.5978464128002	1192.3836879452333	1113.8709048311744	1255.1555900171688	1159.2063331700076	1156.246093377574	1193.8906911750403	1208.4770007124496	1226.0101884216908	1285.084177182032	1190.790705555357	1250.522900093483	1268.6787454038322	1210.3279720005748	1219.6509214077173	1209.0589063485352	1209.2367623242187	1229.851511062362	1171.1441928488184	1217.5911503390628	1256.6625863362049	1287.4280770836915	1333.3067835863308	1349.9302277517293	1370.117124761661	1458.8809153366374	1461.7587781595605	1468.8225028012387	1459.993021464044	1448.4302898589694	1448.6269029383577	1333.7775114950057	1372.0654876401604	1323.9285866840473	1260.295226913924	1265.1892549372126	1233.9094170565563	1253.9602644764584	1296.570481905982	1201.8356672693294	1221.7118152761277	1142.6593572222273	1068.4234370237962	1053.8872840154245	1052.1762619441442	986.5156057218595	908.2998319148359	912.6189178425798	883.5760943192433	842.6362551903021	827.2078037276048	827.8873585161605	842.7311687053899	774.4407346808742	850.6959117976312	875.3863660037456	859.3291888937027	870.9237605691284	827.2912259974391	893.1311772608842	813.70875286666	762.3368578105227	703.9108020532658	682.6031575783885	656.1169384945989	614.18555496294	579.7403449566015	551.5285176822669	526.6450709013702	515.7524781147565	479.51522174774357	483.6317762859554	456.4528878144134	424.8993329780709	390.8409996951523	357.2200358308457	352.9785572179991	290.59142182783387	287.0590609588418	257.4482194686697	239.5049544054501	234.27998156805435	247.18285213698434	282.3846611386554	312.7694945005183	340.09560040184766	377.75065828027175	423.8985093252779	547.7850119282782	462.0819674076608	494.8477731329929
767	827.5741685632996	912.6159181701773	975.2863717170831	1043.7027475923098	1097.4191900850606	1044.2888752750052	1141.3647607604935	1151.801728913576	1097.349773118493	1154.0201411383655	1123.738297699613	1112.9391682589132	1185.8749525187209	1159.8342857135715	1179.5566030749171	1192.0365883372601	1171.0638012208879	1226.6098724985475	1215.1244945975818	1160.405235124808	1242.6397135281604	1288.8680529475478	1195.4998585537558	1216.2268461061476	1206.9687251713963	1242.0212129533381	1226.1576558573915	1229.0203092840286	1235.415891599524	1267.2044431978284	1329.5051961155486	1334.687588059544	1386.3631461924967	1416.5085608616678	1401.794013731855	1402.964401851491	1445.8627454243206	1459.7843381487749	1535.5913881269141	1411.4429745975394	1390.230433873795	1338.2161112341746	1321.6940715618894	1300.1300186936983	1265.5631694555384	1148.4019812324764	1230.6378159033027	1223.8898442299046	1245.488860030555	1223.8019390456593	1132.808713586422	1138.315196845935	1070.5832720677872	1001.1313242344411	1017.9392998429623	980.3333954498058	900.8832897668427	840.9425187101363	855.3586664192945	827.4425153605753	824.9107441078901	793.7366906640948	858.3517403761015	847.745995945321	870.5885735774225	879.3287784226487	882.7293409181035	830.4877224796853	896.668543842829	819.1165906134985	803.5789575269295	756.7428242435076	695.0441104796867	650.9242453169786	606.6924539702719	578.0130107648008	550.7327062104443	524.9371596991838	529.2526097655298	481.767898308352	433.0266355273718	458.0101845758607	425.4688870194299	384.3433873069797	385.58740681803755	302.08202920140445	251.71541975361583	302.6718625523241	201.14693816045553	237.14781397913637	238.11612049222796	250.31605091083455	294.827202817551	299.255404816826	339.1978431783011	391.90070914794023	424.62102319818575	504.6347883981831	487.6428339297186	508.4668050886013
768	860.8031165859248	921.4533177481709	980.1844792831408	1018.4491867909546	1059.8126496439772	1109.5477216214763	1113.890576481	1135.8866810027291	1161.74015412716	1159.4716399321412	1126.65277893696	1099.4293569083293	1146.6169168978147	1159.4402278346456	1136.230882488499	1193.2288237098048	1247.0538570599147	1222.8133220131588	1250.532213309791	1237.8836407535487	1244.482092469395	1234.1604488339603	1238.1373127281486	1218.1749478466756	1207.400490602233	1191.394648900967	1220.072187104672	1211.187816935818	1247.1120760658857	1246.206822990273	1270.311791028092	1332.0689063523505	1363.441056889918	1398.4902144852629	1449.499701686291	1504.6658200843317	1492.7420662287973	1458.9831463715068	1450.5985140257267	1394.9588928675687	1400.6846998479805	1352.4475087032613	1323.406696362331	1300.373464009559	1264.3947628992544	1301.6845257889518	1255.6239993559807	1238.6411089564842	1188.0401769545406	1160.3977400054162	1151.8891376639367	1085.2213774948166	1071.065432323194	1015.9529756229953	957.918214380439	920.688622107435	891.41576397219	865.5371402904336	827.1134188687606	826.2738152052217	832.7003929846209	816.1835532106564	821.9827411205331	882.1260955123687	880.52613374065	813.7122728354844	883.8272622276464	878.1162755056318	791.3774965290911	832.6513264917487	829.69069691875	695.1478658406015	712.0827336025253	659.2827719964151	649.589007591256	579.4982422768798	548.7607819916694	524.2035907091175	549.2606699903187	474.26669393633506	489.9141239122407	447.7229364607038	426.1743222323102	422.4929182558052	356.4404304831475	360.0953080198834	281.28539900356776	228.535979045762	223.63213491813693	236.26845767032628	237.03528881212745	247.3631633417413	263.49486856202583	308.1513106163054	340.82119463940927	335.7832082496035	462.62971091231117	447.25820818080933	467.72075328494543	463.4454171834395
769	852.8346566090709	899.2124121656061	978.1169833204826	1007.5795574882468	1077.353605616828	1131.314028178303	1140.5724689200197	1122.6978840644165	1136.9343336049446	1123.065415223533	1215.1367461357452	1184.7099282637373	1115.0875268811249	1161.3006106846958	1191.2987733530388	1193.9994220467922	1245.950536225529	1224.6839842503348	1191.724222445189	1236.3565335792932	1246.8280583957094	1241.1923188636767	1224.3463061670107	1217.8427654771547	1206.9743103527812	1225.0092089282512	1210.3559962965596	1229.5040887699095	1224.8825982665305	1256.1423997553422	1268.1170877377083	1333.038366871763	1389.4496151122619	1414.5523772280299	1394.3855915329013	1424.4623842724793	1490.1562915761542	1459.8533442475823	1520.7155783720607	1418.9541461248132	1453.6030328408287	1349.6726272383357	1321.4238847345475	1311.355205857006	1266.6803323906174	1240.141035908106	1206.8106764374913	1198.467684019152	1213.1622106062046	1204.6336141801958	1129.247768852266	1116.18507695479	1053.2728624997221	1040.6113058611195	1026.1931600252506	933.3596888541557	878.805944983686	860.4517950817343	850.5708218495115	826.9173019974712	811.8594211262277	826.0469414531193	893.7027987331542	849.3496968242242	844.5599187275934	902.7802794068161	883.4090434921497	815.7151032512605	856.5142750702404	835.1162094285413	788.264822540534	757.4518233941017	722.1643400801363	660.2204898879339	609.8996946211116	579.7638788468196	549.3665308150539	526.2674454208299	512.8417264418549	475.75157668197795	471.97337073348933	452.24516362031653	426.6079598310508	387.82507807058084	384.01416744999256	335.3889275333929	297.79222213161734	287.4533937243628	238.21322298580307	238.17798825657925	234.73589757445558	246.88359527859214	268.65449783187626	294.0753232064737	338.9216160722032	369.11147452699134	413.52506721503175	380.67676932710197	491.57478068362934	513.2557597549581
770	840.0230089573008	905.0948101849725	979.0296311903107	1021.077763864385	1074.604951026236	1144.1472040174797	1115.1786480614703	1139.8697366351598	1118.2823587992893	1115.6963124904876	1139.626570615962	1146.531050297192	1105.3415909902067	1160.0868562953199	1204.7561823605558	1185.6800541324556	1211.1484842805332	1225.173507882692	1252.1881395512828	1208.5026788462112	1249.5871993906835	1241.9790381820037	1216.2560501429516	1219.313339519235	1208.6780722805436	1165.4010534363042	1193.1533499885957	1203.302410078528	1216.175914120254	1260.563905510017	1341.6505434711264	1333.0794126860123	1365.8455118209151	1393.5099636993605	1459.0041255059298	1467.438436383646	1474.4049307592816	1460.0830820449614	1519.571809938593	1396.5264194470456	1363.195399824745	1357.041167804275	1322.3243390133264	1254.3097150518286	1264.8061313651374	1254.6022895496983	1203.265392359891	1208.0316517970066	1193.9884206659035	1141.4227783840954	1153.0048977983763	1058.3688422089854	1077.0145553014486	1057.2917341218754	1022.4727612895476	950.8523744470162	923.3510016435969	881.0282872966644	863.327105425968	826.2551918386557	804.476488221995	857.7731454742204	858.5521747382005	861.468512089503	860.9603579725102	924.7315852448435	872.2750170571694	840.7054603581714	839.654904017142	810.9332656590234	811.905429851868	766.8182558262544	709.3931373959283	655.1584794748345	629.0388686567135	579.551905296624	550.7145861661533	525.1166348815302	491.37753202640204	450.63049371263173	475.3902369191104	441.50078983983826	426.5846243704393	403.55575127267355	333.9933762475545	315.15438826107015	307.9293564552887	241.9220711671735	312.0568924737052	237.17277395003325	236.26571071351685	246.07481157587947	280.62581177931725	323.4879346360834	340.4626489504186	419.4464973616914	404.02590882956434	433.0205389322751	481.77140655158934	489.9905969567638
771	880.4584980101833	925.7120049354347	966.1958611409216	1041.0522916422603	1064.3365773249361	1152.2195158198922	1124.7562836828342	1140.1517639355664	1147.5513609658817	1167.4135441617261	1207.7415329577661	1109.9215408344687	1129.877923925908	1160.3597129656584	1134.0407524931459	1190.9864693527786	1220.2150633274077	1225.6750851249035	1250.9111443297297	1261.8431421855842	1227.5888574115534	1200.863761274525	1218.0388250100336	1217.6861034764702	1206.9762991276048	1161.2824546075954	1236.7561412678137	1191.9645512632376	1237.454913017073	1263.1869326266751	1291.5057059857086	1333.9764173340106	1370.9892387312107	1418.0265814231761	1441.6875861583349	1476.6570240466103	1446.2261530806045	1460.581515664375	1444.9902093971255	1450.8776757997348	1359.53104762393	1392.4353604520006	1323.0936911400631	1313.069507009345	1266.3949965015672	1238.8820441760213	1226.1630379312357	1252.3758898427477	1188.481066442477	1104.5259364726746	1140.7309058056487	1098.565860250026	1079.666314879121	1035.300792613991	978.5202341351346	925.3709228075022	909.2601201921638	859.0946738035162	846.9814581711122	826.9814565549093	841.2466410682321	796.8803585567417	852.6168630473672	803.1530976531571	861.5406127973957	900.4088197815739	882.2623673542794	888.426570387959	835.975183923341	842.402286446478	720.6028919371169	718.1554144951599	694.4382138419951	658.1380941882193	609.7359530456191	579.9122816717327	550.5225265772777	527.3334456128357	506.83888305408686	568.6741925752003	458.10883898212876	448.243142915643	425.49646140280913	419.3936503277398	322.5147866888203	308.60738116715896	266.41062280447136	278.93532609283653	236.7233005600284	238.71835359698767	234.0022271726966	246.43885250507918	258.8240715266153	289.0823536480818	339.3684704896673	350.2672969787674	419.54886294212116	435.51185007313063	473.78414017671645	517.9329970595112
772	829.1859364004781	908.7468954750524	966.6467412597208	1065.621982236904	1062.793358621589	1126.8063833779524	1124.5417132363243	1160.797312313353	1201.3439736678968	1118.1334711163763	1173.5205272565559	1187.462436731243	1186.2839310145177	1161.5576957636836	1253.9111521775094	1188.2387049421782	1204.1491022968937	1223.8516288465048	1202.707651357563	1274.2120753040927	1252.689123256723	1197.57732063138	1238.2628004752362	1217.719551882045	1207.9992950178628	1205.1830529062886	1198.2705086734984	1226.272072671273	1200.240156402671	1257.5136208979595	1253.2263494807282	1333.119031597232	1378.7799760993796	1443.5169098004253	1411.9170609647265	1413.7347474418232	1448.9513035620473	1459.3581720318277	1481.0363405341582	1443.1859931235513	1455.6245903036443	1346.0268067787931	1321.3435311988956	1298.80178893653	1264.9945434305025	1264.645615241672	1253.4465639534992	1182.8775071458974	1206.7446128057436	1095.4822602453123	1124.0997848215486	1113.64171867122	1053.7621247278696	1000.6630650995679	1007.1257552950422	961.0969225808263	896.6318048711809	861.9068308325401	808.9720712547896	825.9796379964106	815.2780934366837	827.6921750867393	865.9687446765847	843.3886235933325	867.6578503851983	865.3937933281609	874.768177086097	826.1595336540181	872.8638977064105	820.61937266651	794.7702960800704	741.3004748275607	698.6487660649519	653.6736609792508	614.6870195256802	580.495042235389	550.6790319934322	527.3269613014503	480.29256072824745	483.3750503206789	497.673955590102	453.494022119483	425.71178039435404	412.60953625690564	388.92686155534227	313.94524999944485	318.3519363581425	293.1556704868596	275.4293274242276	235.76233401194395	237.11043566647064	246.87728693200216	260.509586964754	294.32121624526593	339.15127817727836	346.5787848754562	423.7862172887645	443.2471875332117	491.41220302367185	499.575064719449
773	834.2019589385648	917.7451282094117	973.5550106735792	1039.96753825586	1071.9317853755695	1104.0517591949458	1111.8188643239612	1146.276249797129	1134.7581243575391	1161.9536838818656	1148.6614945845809	1126.6420866972296	1207.2155030595159	1160.7924406149198	1139.431273101059	1189.5148732250634	1198.314197946348	1225.5199680064193	1212.607797977956	1229.7001839255122	1240.563865683953	1226.5821388426314	1222.6973018434826	1219.1667367297352	1206.5437678088192	1222.8127853114756	1175.0173904553196	1189.8908941665907	1218.340928143316	1258.7972140128843	1327.048640551802	1332.9790478845366	1384.768727120914	1395.4884708625787	1443.5476504042858	1449.0431679156231	1516.192459213445	1458.26998713973	1411.1774105773636	1433.4859690289513	1366.4152605669317	1352.8905657531618	1323.0240926411927	1333.3143089996008	1267.0408802410925	1270.5090106157986	1203.6931882896747	1247.4740855098282	1200.0845898280213	1183.7420919948634	1144.241490173668	1105.8994071151235	1074.0017720255134	1060.01062001939	984.7591247223485	935.848408596241	877.7700385635151	878.3838919701539	867.3756351708197	824.9791786433597	810.725217708842	807.3132324401265	795.0662030400248	853.3048172002754	856.0000790650979	882.4523733265505	882.4243117806445	841.6300580971325	845.6993899335624	807.8445598426626	729.6421331275232	759.5947343548839	676.2939381223185	659.4765274804676	614.6893252641818	579.1198730704011	549.0203732287282	527.0915101329309	522.712292745249	470.2305185205226	424.8783764798785	430.214262089841	426.2207422416313	406.9380698049984	369.6543706947551	341.9800504906818	345.19010751318217	238.92578393316725	248.22037838638747	236.95435767527457	237.1961960088799	248.74430384367182	274.1206460874028	285.04854454873504	338.70579450195544	446.8083973428798	404.56155093510415	488.5099320264791	472.80578030479904	489.364020927695
774	859.9443311418008	876.6737661803095	992.7946949684064	1033.323199894284	1072.9628527149148	1092.6744530125493	1136.3389516599636	1125.3949012854673	1143.4931369224942	1118.6259168382944	1154.4006202142675	1084.5078056177006	1118.686172474741	1160.2247588578643	1191.5436470589962	1197.5575044296093	1196.1631701921008	1225.5218557215787	1236.6716960998308	1303.3121240970684	1237.7296808554117	1204.0039657174716	1233.1113849977173	1215.9887187781576	1206.277820260682	1222.5077676057842	1192.011019863006	1220.6945865148189	1224.6100334917048	1257.5528929022316	1242.5948345730126	1333.0554967175365	1369.1961464947067	1402.0815716349796	1437.2211263885308	1412.7355887981748	1496.1873686387164	1457.8300331853884	1432.8174900059792	1380.7297944126858	1354.857925163128	1346.2737463754167	1321.1043352549996	1312.2559652013995	1265.0841714244063	1249.7795828854578	1197.3819766514416	1218.0520121137781	1194.9941825063795	1127.888733552257	1121.8628247103836	1094.2559773088876	1072.3407458206582	1062.2950928588289	985.5305111293603	950.9473940906245	885.8198047073525	838.0220290210697	822.824779129161	825.5501174660486	818.0816506384102	822.1369604010226	826.0230020345828	836.621055939492	866.3185327619582	902.484171900849	887.3522351237419	821.94567947423	835.7162337550523	827.4155578799953	861.5146392992509	779.2688110569468	724.1177947722623	654.7706253550848	640.8851901145514	580.2250136217565	550.5136571301539	525.9354486522428	501.0748940206917	519.7285134905538	447.17386079506156	449.12364568499225	428.2486850935863	370.9334459298503	400.88698711972154	358.5702432268911	303.2183604248818	246.43854159325716	314.55119648547173	237.37552835417523	236.50327241288772	246.9339694484103	282.34304101423254	309.06392232253194	340.35505935517136	372.30723030588734	409.4769020869929	438.35461615362294	496.5607469594302	450.0441175890014
775	865.6997335405119	913.3735316931001	967.3740534832829	1021.8066645793707	1062.6774983672526	1102.198812646337	1096.666713495337	1132.020665071724	1107.8212801844531	1129.965192336564	1131.7392316798898	1137.114395817836	1086.8325065026456	1159.347703970522	1213.3859247891694	1196.0445646940973	1220.5031040150752	1224.7971761716663	1242.8498118684051	1233.6282215127676	1251.2748992352854	1254.1322542463329	1257.6020852218753	1215.5298878673543	1206.944302076784	1212.642107737189	1169.9489397837588	1217.8219085991502	1243.637071105176	1268.2532078611737	1360.5142486299283	1334.28571604112	1364.116908765486	1361.7840689205966	1492.8351039596048	1466.8352617331013	1449.9778522429108	1460.0448730046305	1458.7888168126844	1427.4248745904604	1413.6190114460182	1375.8966936340555	1322.430998723297	1300.1889586704567	1266.2048380629988	1273.1460401924908	1171.1533088140986	1136.2298477950694	1197.298291541884	1120.4032263060228	1139.9212837924372	1088.0872656757058	1077.2757221924874	1021.3003891049517	978.7497386409382	930.4530212477613	868.6622989468689	831.7720274648075	892.5322309500181	824.7062879383807	811.7279604438727	839.2756096270643	852.0155719466137	862.0709939690354	838.646625627153	882.083287963586	883.8652365556625	838.0953062102158	851.2488557573652	808.6915083829685	761.7904559111732	759.81146529014	694.9554181055582	654.7390747661995	593.1845433112753	578.988266388997	549.6811420461714	526.5644700067104	508.8295625451035	484.9504306498971	446.53915832119037	440.81210602073	426.0579890065803	398.14711368975316	383.2734291843212	346.00892902575333	315.49845556087024	264.7947928273402	215.0117788326222	237.17071485073185	236.09795329478462	247.47082240710398	273.29828413549467	289.70236810777493	340.0627947166293	404.74762667441564	408.43578769639015	393.47834012068523	479.12808608242057	496.37554424613546
