ID	proteomics_1	proteomics_2	proteomics_3	proteomics_4	proteomics_5
132	34.88935110323929	33.87433630876974	34.16156886521092	32.971957314637585	31.848986861320057
133	32.813630351458755	33.53348080792886	32.58981119645451	33.66174033529177	34.03502988770498
134	34.14387444424295	35.87061121982401	31.393733287550745	31.532849708945054	31.558670396437286
135	32.199450852933	33.10407436823437	32.3173857948421	32.29746493916295	31.17231100169471
136	34.75971622643576	34.039281803399355	32.63805927501684	31.800777693149307	31.630437468603077
137	34.04139674554699	34.40348511434297	33.51335170536188	33.1498047187269	31.989969732891975
138	33.71006776457689	34.782858881905135	34.11852493052459	31.838299202993625	31.556377460797155
139	32.71582553521191	34.78286907477618	32.88358457685185	32.63309896616592	32.994959131694046
140	34.31771464905828	33.47019086474273	32.41912924555865	31.398167737539058	31.80680160976517
141	32.81740599787383	33.19958205471316	34.37386321411962	31.166671375424748	31.16818101671886
142	34.625777758766816	35.54328966006634	32.99361590981359	30.815685707083844	30.738325901490306
143	34.00377341607694	32.138756057916964	33.84555355598676	32.074006147219556	30.85054133076367
144	34.34603860444524	33.79209569762936	32.62415250635192	32.683253644743566	32.573257195436035
145	34.72669475304821	35.229455820751085	34.44411920879405	30.94476869901226	31.369353233003753
146	33.892562394048355	33.703704830240156	34.45523194877955	32.516984353424746	33.15069478383953
147	34.241299904617925	33.26199869302509	33.83295654828937	32.48643210404496	32.2769048403606
148	34.43815053726129	34.63404169057843	32.42454738521285	30.853348524061392	31.730320222561687
149	32.64299906278691	34.935078834615425	31.284319410422555	31.699937514533683	31.077308877416904
150	33.51724880231978	33.85964991702246	32.64271814460294	32.00131694539424	31.24071130589631
151	33.903493108456225	33.399568278917194	33.070864061864135	32.73154244716709	32.10787257848029
152	32.705123378483485	34.535895455769335	33.01754336026599	30.41268851984593	30.52147907700732
153	34.27426071686923	32.75200623021082	33.62647175070388	31.905508978141256	31.868057066758446
154	32.34602360227224	34.5066497348034	31.199066093440482	31.301393077031566	31.4739178913221
155	34.42020701369343	33.300416084366745	33.19609326960185	32.91541333107289	32.9212094244391
156	35.732851215458595	34.22247834198902	33.135798462784976	31.424969730612325	32.976972525862955
157	34.393730762257405	34.4842222470353	32.316795386702736	30.485736969162414	30.652248264234693
158	33.963447423155465	34.229099474824054	32.554179806358434	32.974080332141625	31.749960064954244
159	34.11807543959312	34.54264619949791	32.01370386468439	32.089748725550855	32.75197091894089
160	33.104958289094036	33.62721983195257	32.227784408276385	33.0522408814239	32.10010751442687
161	31.422486502548328	32.23840242889133	30.47404582228207	33.15585541906821	32.75474158238115
162	34.03139732008371	33.891087391342964	32.67679102036481	33.13966759134363	32.64118573626191
163	34.35679873869189	34.99083497788788	32.1385549201719	31.17752127209431	31.515551680379193
164	33.545355699775804	33.54216789935083	33.72702761574217	33.009475646538256	31.20713024956907
165	35.01846678950284	34.53748046917273	34.37251408001088	30.301347481022855	30.858417006467697
166	34.343686148736445	33.47054619339658	34.31170632883094	33.14174776425292	32.87563946276358
167	33.63816117871667	32.77961327144497	31.522980453769236	32.5461671039488	32.201135330573614
168	34.745654131611	32.61903208658928	34.403012532523114	32.8072400701306	33.16540708539766
169	34.70747493675796	34.91197002464658	33.10086487974771	30.204421189653097	30.861249462145622
170	35.53257552045031	36.479322701391126	32.518553465211006	31.986330681891545	30.49906497435203
171	33.17348447229264	32.965650363247114	32.14360714773273	32.5243701810319	32.568279550410296
172	34.713230903214374	34.20500449616563	33.40998612309216	34.15861515737145	32.955771447107274
173	33.814709662130014	34.97222360300431	33.740098692976666	32.65662258467089	32.5259033420277
174	33.91585737763641	30.964972727401943	31.658750662100076	32.452332318287944	33.065410770329144
175	31.793630808495735	33.992447495741615	32.89266446743876	32.61800519605088	32.576395267869586
176	31.472602690580317	33.61241018829144	32.88210975336705	33.81424994174615	32.35128082829139
177	34.08336923901917	33.336307394896	33.5582160962444	33.81873022959445	33.60162289897117
178	33.279703831440614	32.771395282846754	31.191930818157743	32.23317488353963	33.23259306845756
179	35.47454455017171	34.66973892628355	33.4453325411431	32.64863481556018	34.14300595580136
180	34.09455104149328	34.31759858025066	31.92315207108958	31.793436126076177	32.781631879622786
181	34.741905319507346	32.37272839810932	32.204993627369646	32.50510244807512	32.18715501506518
182	33.57398123208069	32.92509840622153	33.45357328324741	32.424460268074384	31.909917906927763
183	34.46301287987861	32.07524228277396	33.086001592105546	31.416049037140308	31.13000415153061
184	34.05249289560952	33.67713723910472	32.081365035663886	32.74232419512859	33.054961178928956
185	33.64575466817106	33.44357224630227	32.22530995266291	31.396003673990887	30.57566752025653
186	36.045030499445275	32.51649225064768	32.57331794588926	30.457934935045177	31.94522609000625
187	33.40513196467217	32.97865886542718	33.74423574360276	32.34144881012421	33.3255087584394
188	32.973855178011675	33.79255896785542	32.73569977213382	33.71445147938469	31.708407159392372
189	33.63075507660234	33.21072541517911	31.9808889174545	31.022350301167524	30.93520819764779
190	34.17377314064378	33.89224301749862	31.658909024236653	31.549637594178996	31.68284465538215
191	34.37668479461726	33.310556869520006	33.6875375807452	33.04398610482814	31.438107962878004
192	33.97846580929711	33.94890158599487	31.988644090628366	32.64759303676738	31.531071596609166
193	33.85155162956508	33.56535333313891	31.95193993393604	31.325279839292033	32.02873025129945
194	33.93638632669146	33.94906884751482	34.03516680698644	33.13769859736141	33.33093916597437
195	32.39040171002698	33.2618122513736	32.290219593825206	33.04876210737523	32.72819172632498
196	32.26100680073791	32.26292411824408	31.72440589848611	32.69358188311412	32.48456062649433
197	34.31051053711976	35.5271370884257	32.86197876773317	31.69106913847141	32.244299121725646
198	34.85570629261772	35.155611683892005	32.78402558441459	32.00150722148556	34.00704555375508
199	36.00245546656578	32.40659069838863	34.17119428423767	30.471650811693785	30.9116396861712
200	34.25983966488016	34.25505255334402	32.06097483292762	33.30383253852077	32.54016132839402
201	35.130633251389696	33.60297172965668	32.240472414720394	31.88816450887909	33.36108101415919
202	34.09591085238065	32.43369629027363	32.92252820432067	32.18799742649251	32.70124115171548
203	32.49433020638794	32.133233620379265	33.25153875848481	32.06137592418103	32.20575478040782
204	33.20345408192629	33.22798564450452	33.00249407448397	33.282196059472284	32.56254133548177
205	33.5346812713939	34.63541301704418	32.067100422964515	32.59567584168688	31.41075831390478
206	34.335195958445105	34.16564934485836	32.821415701077854	32.20921489403745	30.574762284911436
207	34.153398340306516	33.25205051539426	33.26170869110146	32.258163757396936	31.219985124926097
208	33.76409413411503	33.88057843289224	33.566276272644465	33.490713918007856	31.03126730398594
209	33.10569546927526	34.48223160255075	33.81037825379669	32.402145259479425	31.94425760495329
210	34.24488161881477	31.12562478507518	32.739099158018796	32.80178008880562	31.10114437467973
211	33.67519807331329	31.78541821264507	32.970012794150364	33.245591913164084	31.270746042565175
212	35.40691578098493	34.452597732493395	33.39657244716929	30.516706887572116	32.05582542605694
213	36.14054404258134	34.76859124945153	32.67407128220269	31.230888004517155	31.736216339390534
214	34.23512926374866	33.57337859917487	32.153988803374084	32.59266287060626	32.03508632726758
215	35.84595462904087	34.16467751067761	32.46360017382621	32.48657817494864	31.876837974090265
216	32.83061810015712	33.69457848361593	32.80484424775678	33.47268165716521	33.877617088644485
217	34.038302171319785	32.05975409751895	32.48519292281408	31.8682617957165	31.662054808799724
218	34.396187511049966	33.07320405712274	32.89412323480923	31.70144392296701	32.397015670691005
219	34.141940482428595	33.95778865214437	31.495356556996548	31.144439572079143	30.678012106666515
220	32.75054917258783	33.3354180090527	32.90396212856185	31.44816497796534	31.667839956060025
221	34.96754501397522	33.928623455445276	31.231174030605416	31.045331681342677	30.365877027348343
222	33.34207956346881	32.85450235609425	30.654176481168818	30.82932677116097	31.708374288640922
223	34.01890884463497	34.55025430625949	33.40517556061561	30.89664271493082	31.45149820433122
224	33.14886502082423	33.89005163524729	31.848064600778113	32.484945402746405	32.08087250286283
225	33.95927769070633	32.34010038925976	33.585471653309874	32.54196750572072	33.891068905835326
226	36.36396198582273	34.42736529071826	32.91909336572249	31.55965666623232	32.608356221185026
227	32.351096875625714	34.607040363523126	32.333611633556586	31.691590216401703	30.332960733517925
228	34.91096483327091	31.28773375835008	32.22144189570387	31.848579092352242	31.223474435709484
229	34.76110407985358	33.428786631996225	33.72566810549348	34.043627476641355	32.709342761645836
230	33.796921903607355	33.401741975915435	32.58505659241428	32.579504494870356	31.74042798642607
231	35.40609213365734	34.071408577285496	32.24746244769845	33.68946230523786	32.10942784199392
232	32.81255539032158	33.17280474013945	31.133470715162943	33.558627419601095	31.558360363946655
233	33.78337107753472	34.758900861068376	32.08970546198067	32.17075484829659	32.54535091445028
234	32.75462344621136	33.940225325699814	34.25523659174596	33.78746570844349	33.82934221411176
235	33.78122874819083	33.27214802393534	31.675040223613884	31.613911125226064	32.884427200847284
236	33.9971008254885	32.7626679207414	33.058811378003185	32.46388570105492	31.510574903093488
237	33.72840199602102	32.11583617614226	34.69400135592	31.26147423383172	32.57233281995736
238	33.31972458940917	33.88311091449856	33.313672229022764	31.274541287840744	30.65010867277778
239	33.388805051187106	34.425349900912494	33.37362920667186	32.42146975286615	32.32444990553067
240	34.81413736210893	33.7940867717456	32.97724062414569	32.28754134475346	31.767641464387808
241	33.71268594286722	33.42858861228965	32.32259908731546	30.993257242856146	32.398167809942976
242	34.866809147965505	34.28571515037779	33.549428514398336	32.22292004483359	32.27693643608766
243	34.374603222123554	35.48875541859335	32.774574071802846	33.78743736749244	32.77952394393685
244	35.84283205164926	32.24777266314021	33.38177502614626	31.26027305885726	32.43608490491413
245	34.8079231571633	32.686659123969896	33.24000638813509	32.03480334382977	31.982243782049633
246	33.177080591067515	35.16975849698948	31.54170336187757	32.23552886697412	31.599755452530967
247	33.50175326014681	32.39788335085861	32.76350720169696	32.13716394903316	31.846438997196035
248	32.18678222581627	34.20529828820404	34.31547965357475	33.093331113368045	32.67719492437718
249	33.97539132787466	35.49132013694325	32.19726615846422	32.038552635417645	31.902159488281217
250	34.41683132003644	34.848187445061875	33.21994735780158	33.282497682654856	32.2749022681641
251	36.236002090130164	33.735300076425375	32.78086554137378	30.845768965253743	31.077048820046876
252	33.633671771814285	33.47361411696669	32.650574285043135	31.950294000254114	31.427283441061935
253	35.69955781317861	33.71858423646522	32.3751493803263	31.27315302279986	30.148627754968675
254	32.44038104049252	33.317381714768494	32.673695398129	33.001810968629854	32.03575813604888
255	34.7116535161416	34.13396500632771	32.05250661457468	30.83838351709766	32.115204640080535
256	34.85917786442962	31.305324904315317	33.08053150369606	32.941157517346255	31.43668803241574
257	33.70647467924445	32.831009762210115	30.661187385210155	29.555023546930695	31.08145186342036
258	33.8449582520358	34.9683791559353	31.74020120397464	34.07342586485754	31.838914152800605
259	34.1148762652965	35.16921583810297	31.84488339095764	31.730366689664912	32.78999809708302
260	34.89527048419718	33.472463517841746	31.884568875578992	31.489943262806555	31.41914913872586
261	33.419407901751235	34.12145280370284	33.031065866226506	32.73167855218472	30.985445572448747
262	33.432670941536024	32.984790222828224	33.68123497111654	32.812976586850425	32.367583665410535
263	35.031249210465724	32.86658352356143	31.70332360545864	31.495409622119432	31.91307996291333
264	34.14657204252384	34.01908735805827	30.876410649973216	32.314306529102375	31.546360688358487
265	35.566004527443724	33.778010458405504	32.71311262556944	32.92407181258498	32.666309429534714
266	33.13997471944038	33.78002897866031	32.53212501173457	34.44570381863281	33.22857947022564
267	33.017078940224465	33.882145101823156	32.66296146109151	32.25437028624508	32.354530996058244
268	35.87754177973863	33.06716078590774	32.1683075889478	30.646561407071136	29.81478906459579
269	33.94284765337513	33.8577690041306	33.364372615682576	32.14207749934891	32.3263939549542
270	35.20835805839904	34.89965963578703	33.269497701479196	32.12809658426759	30.73581567612617
271	34.273427966593296	34.002319889305184	32.9998141539075	31.90197055167657	32.260628269729054
272	35.34500198377662	33.40072665752957	33.99303643208186	31.47089783475592	33.568191933648734
273	34.259831210547596	33.273114467102516	31.481141814936336	32.46344951638671	31.954074784004238
274	33.571311363139955	34.65945555871983	32.09903093128378	34.59035883646093	34.988206765820266
275	34.29838861990416	33.196227348708675	33.690060726613645	33.326122849101154	30.609292688348063
276	32.590938710760234	33.7356722846051	32.72881292027774	32.11584742261749	30.742880279357244
277	35.1752097797367	33.79500837965383	33.719655304027924	33.58701357755305	33.522254132276665
278	34.02038153288472	33.61166576588184	34.43523146862567	31.554148153188898	29.792636224529723
279	33.58027590695236	34.13936159153141	34.06545511572828	31.4289309550766	32.13155387395483
280	31.99556582664964	33.35661994273111	32.620552005420606	32.98033721686131	31.594501863420383
281	33.49572042791123	33.55929283556149	33.438549419388096	33.48671615719733	33.99592213749063
282	34.477266614066934	33.64477105248123	32.169287546344606	32.6553090003328	32.931542487722275
283	32.78836009383878	33.6806480974989	34.1519910580645	31.677189504561316	32.33731075953324
284	34.87314142693944	33.32860134077877	32.80139795083302	32.86538703680368	33.790412504958155
285	33.41907827778213	34.431513907638816	32.00187773956444	33.00580956084363	32.36622782417948
286	32.71065293823595	34.137763098135174	33.902233714702334	33.33290939499073	32.20533465173109
287	33.564716228333	33.90697713517539	33.802442355392046	31.750594994789683	32.846992525340696
288	34.86064322961134	33.05060575090135	33.85330720358971	30.980661993327722	31.640081498056784
289	33.13975412120646	32.48932939476351	29.773430121780866	32.810588885549606	32.455017081318125
290	32.145506151089776	34.545643414030806	31.560828185353675	32.27843479899731	31.05663826513023
291	33.342186588488275	33.231685378353966	34.35708437048129	32.74910471323037	32.5898370264955
292	36.523486464545904	33.039201876107654	32.96035390001189	31.42226675238947	33.43154085445035
293	33.95999865243515	33.11605659956259	33.333639307659205	32.373413671771786	31.220286475562396
294	34.70062284903288	32.555161232617195	32.37222336675776	31.809398383174372	31.47764101214099
295	33.28095109181031	32.16198408132333	34.105153924577394	33.493654124074006	33.189890430800176
296	34.1321212744193	33.423652188375165	32.809112691308535	30.75781020647128	31.564984619959077
297	34.758141046692856	35.67510561885704	32.11765406316342	31.245129804288656	31.73642544988353
298	32.92797246374023	34.76578553402995	34.97553618534934	33.703107853731865	32.62021496811111
299	34.438597653635775	34.74935500410504	32.92169924320474	33.51997676861691	30.37857351018065
300	34.55373374581704	33.355608391111495	32.457733886839286	31.687981260719177	32.633327803253884
301	33.347014050928486	31.77976237646326	35.14981069482344	31.466228205234735	30.54844884989028
302	32.68706591851501	34.13845786859573	33.71980536260132	32.711285456732014	33.43606656313666
303	32.775407555246424	32.683182904023205	34.64907165593164	32.31356990672448	32.326851943121646
304	32.4744273528431	33.884275866159825	32.441328889230725	31.328874547836282	30.979685620028363
305	34.086414079772034	35.03410511186831	35.21644676454196	29.93046914984585	30.502312694677297
306	34.40621992048227	35.889206264688276	32.70350222127701	31.530630021170925	31.246580466386
307	35.33426102752741	32.82602955176705	32.04225550508436	32.5095755254912	32.326947434590224
308	32.63745390568723	34.884126464368784	32.12693551860977	31.453094756988826	30.109431631577127
309	32.20849955173988	34.84756946996403	32.060535101415596	33.131890652570014	32.65143052143509
310	35.24069646767715	32.515366834075145	31.87641347775687	33.3077822569629	32.620110754592716
311	34.21874529213967	33.54421265780657	33.43545325404811	31.3183914586997	30.399643735816287
312	33.180557904297906	33.06252891844846	30.790676985729558	32.55916391922684	32.79358382086181
313	33.031714164815476	32.2766607565886	32.517627650249224	33.337226718314405	34.38503258960911
314	33.53791751328505	33.87622677101124	31.9079593467632	32.834871134259664	31.682650496561454
315	35.16328447320687	34.41284934133122	33.882924971926585	30.512132010049804	29.13552653359066
316	35.306652440494666	35.17211248830946	33.70893783130741	32.76095928009688	32.033416320181
317	34.76467375173137	33.197192956396314	32.382192029378956	30.891323529409284	31.46372543107645
318	34.35175462132814	33.55016331262145	31.250026003761423	30.70139805947828	30.843060347807814
319	35.47669356875604	34.21817516982741	31.922636080319954	31.04378843973387	30.56788104150653
320	34.081299502814026	34.48813116423907	33.824144609105076	32.99843868183396	33.279809142943705
321	33.778910203862914	34.215033994173226	34.07607033222576	32.1451842022108	30.992608597642523
322	34.10562340590146	32.87761261100128	32.94012092822607	32.42734228721318	32.21526430165966
323	33.78300207270989	32.59024606202921	33.65408891090869	32.983469267327756	33.220984306911745
324	33.25707363132155	32.0566980546268	32.03172116727864	33.43007208773055	32.59638378932587
325	34.83045779593549	32.805685432380336	31.64305810801892	32.311100646511846	30.817592527699013
326	34.02731849677923	33.282616034843464	33.10361927436946	32.30901360731162	30.916504209326305
327	37.441200280472955	34.798510029093244	33.82996424413125	30.02413988869547	30.45532739942953
328	34.16261491840091	32.0001677357357	32.29204879821641	31.771422478378472	30.99289009792542
329	32.9134354667495	34.21698429466788	32.37718862915942	31.175479075872857	32.87371659158408
330	33.04356811130888	34.695971428231154	33.64589723717473	31.057340638531777	32.03176484048785
331	33.00613995981066	33.291485800241176	31.609760131105553	31.750137655068723	32.49483694168327
