sample	metagenomics_1	metagenomics_2	metagenomics_3	metagenomics_4	metagenomics_5	metagenomics_6	metagenomics_7	metagenomics_8	metagenomics_9	metagenomics_10	metagenomics_11	metagenomics_12	metagenomics_13	metagenomics_14	metagenomics_15	metagenomics_16	metagenomics_17	metagenomics_18	metagenomics_19	metagenomics_20	metagenomics_21	metagenomics_22	metagenomics_23	metagenomics_24	metagenomics_25	metagenomics_26	metagenomics_27	metagenomics_28	metagenomics_29	metagenomics_30	metagenomics_31	metagenomics_32	metagenomics_33	metagenomics_34	metagenomics_35	metagenomics_36	metagenomics_37	metagenomics_38	metagenomics_39	metagenomics_40	metagenomics_41	metagenomics_42	metagenomics_43	metagenomics_44	metagenomics_45	metagenomics_46	metagenomics_47	metagenomics_48	metagenomics_49	metagenomics_50	metagenomics_51	metagenomics_52	metagenomics_53	metagenomics_54	metagenomics_55	metagenomics_56	metagenomics_57	metagenomics_58	metagenomics_59	metagenomics_60	metagenomics_61	metagenomics_62	metagenomics_63	metagenomics_64	metagenomics_65	metagenomics_66	metagenomics_67	metagenomics_68	metagenomics_69	metagenomics_70	metagenomics_71	metagenomics_72	metagenomics_73	metagenomics_74	metagenomics_75	metagenomics_76	metagenomics_77	metagenomics_78	metagenomics_79	metagenomics_80
52	-0.12559932470321655	-0.21066206693649292	0.01780286431312561	1.4787601232528687	0.04430089890956879	-0.1000036746263504	-0.04801952838897705	0.43365204334259033	0.87950199842453	0.4762141704559326	0.02992035448551178	0.2651897966861725	-0.16632339358329773	0.3230540156364441	-0.003071397542953491	0.33571410179138184	-1.7512078285217285	0.03933572769165039	0.12522386014461517	-0.880730152130127	0.01367884874343872	0.1547584980726242	0.10658404231071472	1.1763522624969482	0.7995408773422241	-0.8793596029281616	1.4912374019622803	1.3806235790252686	4.185419082641602	-0.8076971769332886	-0.043824970722198486	-0.006861940026283264	-0.25000980496406555	0.055191174149513245	-0.6847338080406189	0.3278420567512512	-0.11413931846618652	0.9729442000389099	0.5871039628982544	-0.019833624362945557	0.10052093863487244	0.15808071196079254	0.04126080870628357	0.014662638306617737	0.13956408202648163	0.035332292318344116	-0.5361061692237854	-0.5445128679275513	-0.023894712328910828	-0.731948733329773	0.30925920605659485	-0.1261119842529297	-0.020156219601631165	3.5163540840148926	0.35394442081451416	-0.03902405500411987	-0.015096127986907959	0.06608688831329346	0.7483981251716614	-0.6282750964164734	-0.3507581353187561	-0.3667588233947754	-0.6387616395950317	0.16850559413433075	0.3835180997848511	-0.022941753268241882	-0.05649097263813019	0.101000115275383	-0.022779107093811035	-0.3487982153892517	0.13680900633335114	-0.8644657731056213	0.08262279629707336	0.05950818955898285	-0.2331058233976364	0.24605560302734375	-0.005114421248435974	0.4812256693840027	2.865341901779175	0.17414338886737823
53	-0.09680065512657166	0.05557212233543396	0.05909520387649536	0.2142694890499115	-0.08792883157730103	-1.0078253746032715	-0.019672274589538574	0.9910740852355957	-1.1250337362289429	0.2872716188430786	-1.3272271156311035	-0.05362044274806976	-0.007640078663825989	0.06472747027873993	0.3885525166988373	-0.6321598291397095	0.9905304312705994	0.7376673817634583	-0.2556050419807434	-0.39271146059036255	-0.03448346257209778	0.9296947121620178	0.5866029262542725	0.4287557005882263	0.9394369125366211	-0.6465542912483215	-0.7306387424468994	-0.5705976486206055	-1.3411896228790283	-0.7693116664886475	0.08821356296539307	0.5140172243118286	0.00042504072189331055	0.5348770618438721	-0.36178523302078247	4.108363151550293	-0.25558632612228394	0.02062276005744934	0.4417456090450287	0.3998284339904785	0.1798955798149109	0.09965729713439941	-0.9987548589706421	0.23714588582515717	0.362044095993042	-0.04453158378601074	-1.0736937522888184	-1.2316112518310547	0.5456802845001221	0.20605549216270447	-0.2016526758670807	-0.5526537895202637	-0.3269270658493042	-0.6879132986068726	-0.038525283336639404	-0.25304633378982544	-0.5844806432723999	-0.08815723657608032	-0.12209847569465637	1.5289256572723389	1.2863084077835083	-0.18724048137664795	-0.2867540419101715	0.0013824254274368286	0.01565524935722351	0.042742013931274414	-0.7688857316970825	0.3529966473579407	0.17200112342834473	0.2968049645423889	-0.25067126750946045	-0.03664284944534302	-1.7711535692214966	0.06324867904186249	0.007185876369476318	0.89615797996521	0.589893102645874	-0.007755383849143982	-0.14322009682655334	0.0218801349401474
54	1.1660531759262085	-0.024075210094451904	0.803736686706543	0.10496045649051666	-0.035118669271469116	-0.5737016201019287	0.26900190114974976	0.23186266422271729	-1.6256577968597412	-0.023923605680465698	3.452021360397339	0.2571636438369751	0.7095860242843628	0.16388309001922607	-0.08312791585922241	-0.9607481956481934	1.5742523670196533	-0.9116390943527222	-0.009128093719482422	-0.20765838027000427	-0.4405950605869293	0.16199474036693573	-0.015486389398574829	0.558294415473938	-0.3335081934928894	0.8745181560516357	-1.086540937423706	0.33489006757736206	3.7135050296783447	-1.0178885459899902	0.013222366571426392	0.26609909534454346	-0.008506059646606445	0.24728375673294067	0.5992799997329712	0.42603790760040283	-0.018017679452896118	1.8329540491104126	0.7432608604431152	0.21171027421951294	0.38119444251060486	-0.36003679037094116	-0.2691030204296112	-0.167963445186615	1.0383336544036865	-0.020412683486938477	-0.25624871253967285	0.004232734441757202	-0.035079315304756165	-1.2355499267578125	-0.15351267158985138	3.193822145462036	-0.005498245358467102	-0.6853666305541992	0.1629326194524765	0.47894078493118286	-0.1272638738155365	-0.02008138597011566	-0.3188486397266388	-0.8796546459197998	3.225404739379883	0.14004069566726685	1.037404179573059	-0.09375575184822083	-0.2860342264175415	-0.1293189376592636	0.1642398238182068	-0.09335023164749146	-0.07303568720817566	-0.033389538526535034	0.061907991766929626	0.15561127662658691	-0.7487068176269531	0.16793763637542725	-0.19516219198703766	0.4222348630428314	0.8465578556060791	0.09992271661758423	1.3665943145751953	0.0021278560161590576
55	-0.11098271608352661	0.010519802570343018	0.07096697390079498	0.25825998187065125	0.020030200481414795	-0.767175555229187	-0.40098682045936584	-0.563515841960907	0.1537613421678543	0.035418570041656494	0.6111472249031067	0.00054931640625	0.15555937588214874	-0.12195996940135956	-0.038973450660705566	1.315290927886963	0.8635720014572144	0.7703540325164795	-0.16140201687812805	0.4829835891723633	0.09283977746963501	0.030215561389923096	-0.09518182277679443	-0.08709985017776489	0.48642730712890625	0.45576775074005127	-0.09118370711803436	0.045759961009025574	-0.2548659145832062	-0.15254098176956177	0.2217576503753662	0.5944808721542358	0.1935552954673767	0.788634181022644	0.07212427258491516	-0.7783942818641663	0.5406162738800049	-1.6396088600158691	-0.29336079955101013	0.05059999227523804	0.04170994460582733	-0.19189435243606567	0.9568902850151062	0.6702868938446045	-2.0857419967651367	-0.005367755889892578	0.07417282462120056	0.30943751335144043	0.4827234148979187	-0.3587009906768799	0.8690782785415649	0.7415584921836853	-0.03632378578186035	0.5722088813781738	0.44777750968933105	0.059912681579589844	-0.21763119101524353	-0.11645673215389252	0.5736134648323059	-0.6987528204917908	-0.8303384780883789	-0.07819068431854248	-0.20939023792743683	-0.2895970344543457	-0.026748478412628174	-0.207941472530365	-0.00872020423412323	-0.3135656714439392	-0.017744973301887512	-0.02448958158493042	-1.5173842906951904	0.5788283348083496	-0.2017677128314972	0.32479414343833923	2.224263906478882	0.051424041390419006	-0.15769734978675842	-0.07582883536815643	0.06932041049003601	-0.08258454501628876
56	0.2770516872406006	0.0007482916116714478	0.3664965033531189	0.28736454248428345	-0.003956228494644165	0.9948385953903198	-0.137200266122818	-1.4704475402832031	-0.7249246835708618	-0.44719815254211426	0.13697972893714905	0.39270713925361633	-0.01775689423084259	0.33953404426574707	0.35063594579696655	0.039952099323272705	-0.5472729206085205	0.05600777268409729	0.24687817692756653	-0.017096951603889465	-0.35825681686401367	-0.3556281328201294	-0.8510644435882568	-0.565017580986023	1.4261136054992676	0.69249027967453	-0.7340481281280518	0.0359516367316246	0.5318489670753479	0.520939290523529	-0.18869361281394958	0.2126666158437729	0.14320960640907288	0.9835081100463867	0.17310763895511627	-2.2767674922943115	0.07108455896377563	1.8829625844955444	0.6290028691291809	0.32499295473098755	-0.0029651671648025513	-0.002169996500015259	0.3053737282752991	-0.5749263763427734	0.7106301784515381	-0.37186506390571594	-0.4225953221321106	-0.23952552676200867	0.9235855340957642	2.3822250366210938	0.5466881990432739	-1.39304518699646	-0.011824771761894226	0.6223424673080444	-0.003669172525405884	0.670398473739624	0.26498347520828247	0.5671013593673706	0.09833568334579468	-0.8533048033714294	3.259385585784912	-0.26519128680229187	-0.406331866979599	0.06627590954303741	0.08952605724334717	0.19963115453720093	-0.5465816259384155	0.07521724700927734	0.0670982152223587	0.07911884784698486	0.29657232761383057	-0.4262109398841858	-1.8411717414855957	-0.011623457074165344	-0.19893702864646912	-0.9277163743972778	0.44643449783325195	0.03930027782917023	2.5388379096984863	0.03911934792995453
57	0.20815464854240417	-0.11566025018692017	0.07197269797325134	0.46571213006973267	-0.2734782099723816	2.7959811687469482	0.11761048436164856	0.6357694864273071	0.5828855633735657	0.06471958756446838	1.2531685829162598	-0.033523619174957275	-0.1281459629535675	-0.21720799803733826	0.020688802003860474	0.6457123756408691	0.5350815057754517	0.7718908786773682	0.2590080499649048	-0.07263341546058655	-0.6773311495780945	1.2437500953674316	-0.014153122901916504	-0.003434509038925171	-1.5852289199829102	0.7298665046691895	0.5320606231689453	-0.033690303564071655	0.05781733989715576	0.6773178577423096	0.014797627925872803	0.2519519031047821	0.017413944005966187	0.5091694593429565	-0.013874977827072144	-2.9608700275421143	-0.1370576024055481	0.08372920751571655	0.020945638418197632	0.17553630471229553	-0.22045418620109558	0.025305986404418945	-0.12061837315559387	-0.24537509679794312	-0.26465731859207153	0.044705748558044434	-1.0025519132614136	-0.27524250745773315	0.24956101179122925	-4.115649223327637	0.004872143268585205	0.3553648591041565	0.019504457712173462	-0.028776317834854126	0.4444303512573242	-0.00857594609260559	-0.04437020421028137	0.04082179069519043	-0.9804885387420654	-1.7169082164764404	-0.7999622821807861	0.03288865089416504	-0.8415757417678833	0.195072203874588	-0.05612170696258545	0.19793406128883362	-0.47390398383140564	0.3902643620967865	0.04188430309295654	0.21328425407409668	-0.38641929626464844	-0.36644700169563293	0.3153747618198395	0.23073512315750122	0.08989810943603516	2.317533016204834	-0.7752918601036072	0.05179697275161743	0.6887112855911255	0.09415018558502197
58	0.11676491796970367	0.10834890604019165	-0.5764926075935364	0.36358410120010376	-0.20691564679145813	0.6428551077842712	-0.12491565942764282	-0.10561040043830872	-1.171714425086975	-0.37580013275146484	-0.33328118920326233	0.09452202916145325	0.0725814700126648	0.02583494782447815	0.004943385720252991	-0.19123870134353638	0.35250329971313477	0.5887653231620789	0.046715736389160156	-0.1508057713508606	0.02641347050666809	0.04062962532043457	0.09083139896392822	0.22705644369125366	1.9759358167648315	0.030432075262069702	-0.011263422667980194	-0.10933403670787811	3.5545012950897217	0.8882101774215698	-0.05673588812351227	-0.19994428753852844	0.5288293361663818	0.49265193939208984	0.3447062373161316	2.585988998413086	-0.156272292137146	0.22993946075439453	0.45820051431655884	0.02746330201625824	-0.014768034219741821	0.2128792405128479	0.3866131007671356	0.011317342519760132	-1.918304443359375	0.13041284680366516	-0.2798413336277008	-0.4212571978569031	-0.09611548483371735	0.6430020332336426	0.016028888523578644	-0.04215773940086365	0.04920245707035065	0.9756419658660889	-0.15523605048656464	0.8070708513259888	0.47427183389663696	-0.32676932215690613	1.0060784816741943	0.624426543712616	-0.4526210427284241	0.05604918301105499	-0.744864284992218	-0.003764830529689789	-0.2072545289993286	0.00834677368402481	0.16105341911315918	0.0803423523902893	-0.023539751768112183	-0.2485402226448059	0.14565832912921906	-0.030201390385627747	1.025726556777954	0.015502959489822388	0.0063009560108184814	1.5803604125976562	0.006654947996139526	-0.02584177255630493	-0.17549419403076172	-0.009185977280139923
59	0.06773416697978973	-0.14267876744270325	-0.14570149779319763	-3.5871424674987793	-0.24052053689956665	0.22016462683677673	0.17525863647460938	-0.9128009080886841	0.5955303311347961	0.4181555211544037	0.92792809009552	0.12282395362854004	0.10038608312606812	-0.018924981355667114	0.4250771701335907	0.3626437783241272	0.05631259083747864	-5.8025121688842773e-05	0.11964467167854309	0.003648608922958374	-0.23990978300571442	0.0027578771114349365	-0.39027631282806396	0.704857349395752	-1.4600389003753662	-0.630607008934021	1.081653118133545	0.0181790292263031	2.451390504837036	-0.9910050630569458	-0.09956836700439453	0.29487571120262146	-0.050661712884902954	0.7662977576255798	0.6757238507270813	2.8310329914093018	-0.3316231071949005	-0.735333263874054	-0.18237978219985962	-0.06253212690353394	-0.22446280717849731	0.0074668824672698975	0.5206698179244995	0.04682135581970215	0.03913140296936035	0.5334529876708984	0.4003865718841553	-0.6590842604637146	0.4175226092338562	0.2421647012233734	0.3056376874446869	-0.4201722741127014	0.5191093683242798	-1.2252329587936401	-0.1898857206106186	6.827712059020996e-05	0.03725641965866089	-0.6527092456817627	0.5738617181777954	0.46695250272750854	-0.19347511231899261	-0.08188575506210327	-0.4359084963798523	0.012936800718307495	-0.04466994106769562	-0.09759683907032013	-0.03437572717666626	0.042457908391952515	0.11719620227813721	0.11962033808231354	-2.118530511856079	0.4240724742412567	0.27778878808021545	0.12835106253623962	-0.06890428066253662	0.6896082162857056	-0.1544642448425293	-0.08664794266223907	-1.4518266916275024	0.11720460653305054
60	-0.05526763200759888	-0.32559043169021606	0.24682161211967468	0.7800607681274414	0.026556745171546936	-1.1318941116333008	0.7511023879051208	0.0249783992767334	0.159290611743927	-0.0923113226890564	1.0492401123046875	0.15120068192481995	0.07601037621498108	0.005632519721984863	-0.07225683331489563	-0.017813846468925476	-1.673206090927124	-0.32107341289520264	-0.17449113726615906	0.6057745218276978	0.0695573091506958	-1.0554022789001465	0.12830699980258942	-0.03620940446853638	-0.726420521736145	0.3040829002857208	0.1975167840719223	0.01337425410747528	0.8794006109237671	0.4130302667617798	-0.13626447319984436	0.2662273049354553	-0.0050345659255981445	-0.10769912600517273	-0.11885419487953186	-2.7890381813049316	-0.2159128189086914	-0.8124735951423645	0.0012635588645935059	0.340917706489563	-0.3674396574497223	0.023350417613983154	0.5114842653274536	-0.013258188962936401	0.34328049421310425	0.9744329452514648	-0.07226788997650146	0.1750929355621338	0.37132319808006287	-1.0978630781173706	0.11182886362075806	-1.9911935329437256	0.03569890558719635	-1.692711591720581	-0.01762211322784424	0.567391037940979	-0.002935633063316345	-0.0245150625705719	-0.18192774057388306	0.09379208087921143	0.22397451102733612	-0.13560450077056885	-0.7547771334648132	-0.02239060401916504	-0.1632923185825348	-0.03915673494338989	0.3619959056377411	0.02707725763320923	0.0108528733253479	-0.12115773558616638	0.02326267957687378	0.07363021373748779	-0.7131052017211914	-0.1323392391204834	-0.01726013422012329	-1.3578184843063354	0.37323611974716187	0.05918344855308533	0.5100141763687134	-0.36748239398002625
61	-0.16032454371452332	-0.042153991758823395	0.18957382440567017	0.44955360889434814	-0.09850278496742249	-1.487364649772644	0.43659359216690063	-0.050746895372867584	-0.10811793059110641	0.05381770431995392	-0.2914203405380249	0.2881271243095398	-0.19630101323127747	-0.157255619764328	0.5489588379859924	0.1392856240272522	1.4692593812942505	-0.8323296308517456	0.009355895221233368	0.14984899759292603	0.0035187378525733948	-0.47461119294166565	0.5074949860572815	-0.47289586067199707	-0.21130681037902832	-0.35746192932128906	0.40366029739379883	-0.12746743857860565	0.07102975249290466	-0.08504533767700195	-0.0860753208398819	0.3435191810131073	0.012752201408147812	-0.3688233196735382	0.6505820155143738	1.2255144119262695	1.022223711013794	-0.5605760216712952	-0.5614972114562988	-0.3403933346271515	-0.07105676829814911	0.025472015142440796	-0.22671768069267273	-0.10463888943195343	-0.1085950955748558	-0.037684500217437744	-0.594438910484314	0.3728165030479431	0.3973129689693451	-0.4525243639945984	-0.00991172343492508	-0.9981415271759033	0.008842289447784424	2.403257131576538	-0.23824934661388397	-0.2673787772655487	-0.017985552549362183	0.07668834179639816	-0.5296604633331299	0.6145240664482117	-0.07772837579250336	0.033731237053871155	1.0339137315750122	0.005988039076328278	-0.21777716279029846	0.08473798632621765	0.03137122094631195	-0.053319722414016724	0.44012314081192017	-0.9257388710975647	0.12159809470176697	-0.270088255405426	-0.02486690878868103	0.09918409585952759	-0.02109302580356598	-0.47465455532073975	0.011885501444339752	-0.10778412222862244	-0.19139054417610168	0.14952002465724945
62	-0.2307656705379486	-0.07014867663383484	0.02240985631942749	-0.5768021941184998	0.2204052209854126	0.701845645904541	-0.9852727651596069	-1.0472536087036133	-0.6989936232566833	0.06683599948883057	1.2271721363067627	0.015119314193725586	-0.29317885637283325	0.02234014868736267	-0.0153140127658844	-0.3739846348762512	-1.4429314136505127	-0.21695813536643982	-0.1613234281539917	-0.5463234782218933	0.366497278213501	0.008776605129241943	0.42717811465263367	-0.0858154296875	0.5302802920341492	0.7228127717971802	-0.14629516005516052	-0.029468297958374023	-1.5789375305175781	-0.6072194576263428	0.0005120411515235901	0.23386061191558838	0.228708416223526	1.3830251693725586	0.8051248788833618	-2.2629435062408447	-0.3185621500015259	-0.7684449553489685	0.40374165773391724	0.012044958770275116	-0.34013986587524414	0.08529937267303467	-0.17762422561645508	-0.03217998147010803	-0.860613226890564	-0.13279619812965393	0.5033573508262634	-0.4872087240219116	0.7903020977973938	-0.07614624500274658	0.5621016025543213	-0.7447916865348816	0.08187055587768555	-1.4990304708480835	0.02401389181613922	0.12901878356933594	-0.005927190184593201	1.3059334754943848	-0.4706394076347351	0.881732702255249	1.9889410734176636	0.0031891316175460815	0.529382050037384	0.01015368103981018	0.12327432632446289	-0.18669220805168152	-0.9707547426223755	-0.08102983236312866	-0.015470869839191437	0.3064752519130707	0.20479106903076172	0.007085233926773071	0.5960010886192322	0.15678945183753967	0.060428157448768616	-0.24311666190624237	0.9996780157089233	0.253334641456604	0.4008590281009674	-0.10982546210289001
63	0.3398435115814209	-0.16703733801841736	-0.0177219957113266	-0.7039148211479187	-0.28465038537979126	0.48377537727355957	-0.2772260308265686	0.2690510153770447	-1.0082135200500488	-0.6482864618301392	3.0780704021453857	0.11739286780357361	-0.022667698562145233	0.6392458081245422	0.16244757175445557	-0.1354948878288269	-0.5030485987663269	-0.05458708107471466	0.014784641563892365	0.27597081661224365	-0.1430753767490387	0.6838918328285217	-0.07921722531318665	0.089484304189682	0.3964029550552368	-0.6916532516479492	-0.037715256214141846	0.5676438212394714	2.985611915588379	0.6782015562057495	0.22580653429031372	-0.09444452822208405	0.5125538110733032	0.45279622077941895	-0.15906623005867004	0.6052377223968506	-0.01551247388124466	0.333840012550354	0.06832040846347809	0.16320544481277466	-0.17741429805755615	-0.04184505343437195	0.36272114515304565	-0.17465627193450928	-0.6961159706115723	0.008582457900047302	1.130846619606018	-0.003743499517440796	-0.007856272161006927	-2.7283172607421875	0.059365540742874146	0.9217203259468079	0.08598023653030396	-1.3405810594558716	0.057776376605033875	-0.3464513421058655	0.04125384986400604	0.05427536368370056	0.06459049880504608	0.4628130793571472	0.6085118651390076	0.023404181003570557	0.03825938701629639	-0.4197174906730652	-6.514787673950195e-05	0.008713185787200928	-0.8471466302871704	0.0695452094078064	-0.030792593955993652	-0.05946062505245209	-0.37944692373275757	-0.062095850706100464	-0.19108636677265167	0.09766620397567749	0.6883062124252319	0.06700252741575241	1.3796416521072388	0.18906304240226746	1.6978832483291626	0.4313983917236328
64	0.9771126508712769	-0.18934094905853271	0.28716686367988586	0.3838462829589844	-0.42405712604522705	-1.4920878410339355	0.5223275423049927	-0.0929919183254242	-1.2023279666900635	-0.06069689989089966	-1.2435111999511719	-0.1833604872226715	-0.1240730881690979	-0.019643783569335938	-0.04767772555351257	0.823790431022644	-1.3847527503967285	0.6334851980209351	0.003954172134399414	-0.5936304926872253	-0.47902196645736694	-0.3779918849468231	0.025031179189682007	-0.04483875632286072	-1.0581350326538086	0.27515000104904175	-1.8025786876678467	-0.11560273170471191	-0.3659859895706177	0.31991949677467346	-0.09653672575950623	0.377309113740921	0.17541486024856567	0.36714330315589905	0.7024734020233154	0.9035705327987671	-0.03833448886871338	-0.4279771149158478	0.18436622619628906	-0.7166428565979004	0.1722870171070099	0.028140485286712646	-1.5372874736785889	1.0976901054382324	1.1104328632354736	0.14152735471725464	-0.20324838161468506	-0.7327530980110168	0.11464917659759521	2.2422986030578613	0.18287748098373413	-1.2339589595794678	-0.084745854139328	-0.7141532897949219	-0.014774203300476074	-0.03985518217086792	-0.5960706472396851	0.0006576180458068848	0.13303014636039734	-0.03894892334938049	-0.3456461727619171	-0.07289403676986694	-1.566244125366211	0.11672025918960571	-0.003283560276031494	0.08956432342529297	0.023198723793029785	0.21609348058700562	0.0011114180088043213	-0.5655141472816467	-1.157895803451538	-0.1784641146659851	0.027795761823654175	0.012495428323745728	-0.32840076088905334	-0.17489856481552124	0.9669232964515686	0.029772073030471802	-2.3746225833892822	0.09319421648979187
65	0.003845512866973877	0.007327735424041748	-0.058724984526634216	0.21052774786949158	-0.0240442156791687	-0.6040216088294983	-0.04235495626926422	-0.44732940196990967	-0.5992021560668945	-0.04629230499267578	-0.5802597999572754	-0.01892484724521637	-0.2606815695762634	0.4756010174751282	0.1870218813419342	0.38084298372268677	-0.2250586301088333	0.715459942817688	0.06342799961566925	-0.02073068916797638	0.07776758074760437	-0.06896209716796875	0.5069831609725952	0.14493685960769653	-0.3669871389865875	-0.2564755082130432	-0.5635527968406677	0.19900287687778473	2.8377232551574707	0.3593442440032959	-0.12453722953796387	0.04034794867038727	0.06865395605564117	-0.039309531450271606	-1.3867675065994263	1.1811951398849487	0.15762978792190552	-0.3310245871543884	-0.008507505059242249	0.14995580911636353	0.12750773131847382	0.19767749309539795	1.3515069484710693	0.16244052350521088	-1.7460991144180298	0.2674579322338104	1.066940426826477	1.0370194911956787	1.4944262504577637	0.18943089246749878	0.1444281041622162	-1.1927704811096191	0.1316007524728775	-0.14462974667549133	0.09348733723163605	-0.08429116010665894	-0.24438905715942383	-0.11740066111087799	-0.19868206977844238	-1.2470989227294922	3.8283534049987793	-0.21151703596115112	0.4120272397994995	-0.14789290726184845	-0.2929593324661255	0.03688320517539978	0.020099371671676636	0.1561480611562729	0.3780066967010498	0.42465388774871826	-0.14539124071598053	-0.06821101903915405	0.5484844446182251	0.0727599561214447	-0.608231782913208	0.03678414225578308	0.4699348211288452	0.16998037695884705	0.7150641679763794	-0.002762019634246826
66	0.07084476947784424	0.11789649724960327	-0.018798112869262695	0.2904742658138275	0.02497127652168274	-0.045003294944763184	-0.17572179436683655	-0.5398311614990234	0.46919775009155273	0.08383223414421082	0.7756457924842834	0.12138968706130981	-0.22592172026634216	-0.00547105073928833	0.3979083001613617	-0.1319342851638794	-0.4827878475189209	-0.13215364515781403	0.09826216101646423	-0.03620147705078125	-0.0028728246688842773	1.4135175943374634	0.4620336592197418	-1.5246062278747559	0.4173808693885803	0.7129709124565125	-0.9905567169189453	0.09554773569107056	0.2031002938747406	-0.6369903087615967	-0.07974779605865479	0.769892156124115	0.13331706821918488	0.08338847756385803	0.9777407646179199	-3.838155746459961	0.09523925185203552	0.35870540142059326	-0.16349172592163086	-0.13333562016487122	0.10258102416992188	0.002403736114501953	-2.0296924114227295	0.01496174931526184	0.22010216116905212	0.6912595629692078	-0.16557574272155762	0.280876487493515	-0.020253002643585205	-1.3573129177093506	0.3691059350967407	-0.06818735599517822	-0.009594947099685669	1.0809364318847656	0.322405606508255	0.012973517179489136	0.44503161311149597	0.4882597327232361	0.10432341694831848	0.31322625279426575	-0.7337990999221802	0.02611476182937622	-0.6895908713340759	0.0010602176189422607	0.2757609486579895	-0.036208122968673706	0.699766218662262	0.040186792612075806	0.19073286652565002	-0.04785764217376709	0.8633140921592712	0.048135191202163696	-0.17160820960998535	-0.007637113332748413	0.04115059971809387	0.8353352546691895	-0.15089988708496094	-0.09683355689048767	0.5348403453826904	-0.0017355680465698242
67	0.7699443697929382	-0.027772583067417145	0.21496516466140747	0.6343070268630981	-0.891934871673584	-0.35959532856941223	-0.1930921971797943	-1.0175288915634155	0.5310982465744019	0.1581052541732788	-2.0881590843200684	-0.15951210260391235	-0.0045428648591041565	-0.10959020256996155	0.0056365057826042175	0.3931928873062134	1.5179977416992188	0.547585129737854	0.0035651177167892456	0.021177977323532104	0.4488503932952881	-0.09330257773399353	-0.3850853741168976	-0.4644966721534729	0.5570061206817627	0.6496589183807373	-0.4491530656814575	0.3906838297843933	-0.6717361211776733	0.17735600471496582	0.011089131236076355	0.48705801367759705	-0.0653526782989502	1.0782923698425293	0.8066616058349609	-3.2664289474487305	0.18118762969970703	-0.5625627636909485	-0.15803393721580505	-0.27147287130355835	0.2058931589126587	-0.16132791340351105	1.4269022941589355	0.3148191273212433	-0.3720396161079407	-0.12381649017333984	-0.4062667489051819	-0.4985138773918152	-1.0551960468292236	-1.1737818717956543	0.014405682682991028	-0.11206641048192978	-0.2297114133834839	1.792239785194397	-0.11544644832611084	-0.3169459104537964	-0.15407557785511017	0.0541350319981575	-0.22323745489120483	-0.3728545606136322	0.4255826473236084	0.07499837875366211	-0.01132800430059433	-0.0562969446182251	-0.08160288631916046	-0.06955762207508087	-0.2014300674200058	0.07457029819488525	0.11883965134620667	0.7229512929916382	0.1558670997619629	0.013565801084041595	1.6712498664855957	-0.0034004896879196167	1.2974807024002075	0.03150497376918793	1.8984628915786743	0.028584212064743042	-0.269195556640625	0.025697648525238037
68	0.1362328678369522	-0.4747571647167206	-0.4703707695007324	0.2718595862388611	-0.1208789050579071	-0.519895076751709	-0.17969229817390442	1.5858895778656006	-0.21638503670692444	-0.10980480909347534	2.2783913612365723	-0.025366008281707764	0.16166257858276367	0.00047320127487182617	0.027793943881988525	-0.7864987254142761	0.7238459587097168	-1.515000581741333	-0.34611400961875916	0.8039345741271973	0.31749093532562256	0.5194828510284424	0.2153051644563675	-0.025696545839309692	-0.5870622396469116	0.2728792428970337	-0.11586713790893555	-0.28168901801109314	-0.2981598973274231	-0.7372044324874878	-0.034664034843444824	0.0008277148008346558	-0.07312680780887604	-0.29051312804222107	-0.9214367866516113	1.7482397556304932	0.5315889716148376	0.596355676651001	-0.052652508020401	0.09535226225852966	-0.08579495549201965	-0.03064212203025818	0.6735692620277405	-0.6255544424057007	0.07485364377498627	-0.01223936676979065	0.5423485040664673	-0.6499605774879456	0.5018295049667358	-0.5773761868476868	-0.11685514450073242	0.06581071019172668	-0.397956907749176	0.6913346648216248	0.15040558576583862	-0.0032250285148620605	0.18417805433273315	-0.694847583770752	-0.3097735643386841	-0.9366370439529419	0.3326229453086853	0.1161051094532013	0.32123276591300964	0.15407249331474304	0.037135154008865356	-0.21080836653709412	0.03553217649459839	-0.014970958232879639	0.019018977880477905	0.2986893057823181	0.0239650160074234	-1.8112266063690186	0.16811668872833252	0.04188346862792969	0.6579872369766235	-0.36625000834465027	0.7790493965148926	-0.07342559099197388	0.034066975116729736	-0.055034443736076355
